id,airline,airline_id,src_airport,src_airport_id,dst_airport,dst_airport_id,codeshare,stops,airplane,airlines_id,airports_id,airports_id1,airports_id2,airports_id3
369,3L,2916,SZG,1612,ZRH,1678,,0,DH3,0,0,0,0,0
370,3L,2916,TXL,351,FDH,382,,0,AT7,0,0,0,0,0
371,3L,2916,ZAD,1209,FDH,382,,0,AT7,0,0,0,0,0
372,3L,2916,ZRH,1678,DRS,338,,0,DH3,0,0,0,0,0
373,3L,2916,ZRH,1678,EBA,1558,,0,DH3,0,0,0,0,0
374,3L,2916,ZRH,1678,GRZ,1609,,0,DH3,0,0,0,0,0
375,3L,2916,ZRH,1678,SZG,1612,,0,DH3,0,0,0,0,0
376,3M,20710,ATL,3682,LWB,6958,,0,SF3,0,0,0,0,0
377,3M,20710,ATL,3682,MCN,3754,,0,SF3,0,0,0,0,0
378,3M,20710,ATL,3682,MEI,4335,,0,SF3,0,0,0,0,0
379,3M,20710,ATL,3682,MSL,5756,,0,SF3,0,0,0,0,0
380,3M,20710,ATL,3682,PIB,5759,,0,SF3,0,0,0,0,0
381,3M,20710,ATL,3682,TUP,5773,,0,SF3,0,0,0,0,0
382,3M,20710,BIM,1937,FLL,3533,,0,SF3,0,0,0,0,0
383,3M,20710,ELH,1943,FLL,3533,,0,SF3,0,0,0,0,0
384,3M,20710,ELH,1943,PBI,3722,,0,SF3,0,0,0,0,0
385,3M,20710,EYW,3875,FLL,3533,,0,SF3,0,0,0,0,0
386,3M,20710,EYW,3875,RSW,3793,,0,SF3,0,0,0,0,0
387,3M,20710,EYW,3875,TPA,3646,,0,SF3,0,0,0,0,0
388,3M,20710,FLL,3533,BIM,1937,,0,SF3,0,0,0,0,0
389,3M,20710,FLL,3533,ELH,1943,,0,SF3,0,0,0,0,0
390,3M,20710,FLL,3533,EYW,3875,,0,SF3,0,0,0,0,0
391,3M,20710,FLL,3533,FPO,1948,,0,SF3,0,0,0,0,0
392,3M,20710,FLL,3533,GGT,1941,,0,SF3,0,0,0,0,0
393,3M,20710,FLL,3533,GHB,1944,,0,SF3,0,0,0,0,0
394,3M,20710,FLL,3533,MCO,3878,,0,SF3,0,0,0,0,0
395,3M,20710,FLL,3533,MHH,1930,,0,SF3,0,0,0,0,0
396,3M,20710,FLL,3533,TCB,1934,,0,SF3,0,0,0,0,0
397,3M,20710,FLL,3533,TPA,3646,,0,SF3,0,0,0,0,0
398,3M,20710,FPO,1948,FLL,3533,,0,SF3,0,0,0,0,0
399,3M,20710,GGT,1941,FLL,3533,,0,SF3,0,0,0,0,0
400,3M,20710,GGT,1941,GHB,1944,,0,SF3,0,0,0,0,0
401,3M,20710,GHB,1944,FLL,3533,,0,SF3,0,0,0,0,0
402,3M,20710,GLH,6130,TUP,5773,,0,SF3,0,0,0,0,0
403,3M,20710,GNV,3472,MCO,3878,,0,SF3,0,0,0,0,0
404,3M,20710,GNV,3472,TPA,3646,,0,SF3,0,0,0,0,0
405,3M,20710,JAX,3712,MHH,1930,,0,SF3,0,0,0,0,0
406,3M,20710,JAX,3712,TPA,3646,,0,SF3,0,0,0,0,0
407,3M,20710,LWB,6958,ATL,3682,,0,SF3,0,0,0,0,0
408,3M,20710,MCN,3754,ATL,3682,,0,SF3,0,0,0,0,0
409,3M,20710,MCN,3754,MCO,3878,,0,SF3,0,0,0,0,0
410,3M,20710,MCO,3878,FLL,3533,,0,SF3,0,0,0,0,0
411,3M,20710,MCO,3878,GNV,3472,,0,SF3,0,0,0,0,0
412,3M,20710,MCO,3878,MCN,3754,,0,SF3,0,0,0,0,0
413,3M,20710,MCO,3878,MHH,1930,,0,SF3,0,0,0,0,0
414,3M,20710,MCO,3878,PNS,3564,,0,SF3,0,0,0,0,0
415,3M,20710,MCO,3878,RSW,3793,,0,SF3,0,0,0,0,0
416,3M,20710,MCO,3878,TLH,3698,,0,SF3,0,0,0,0,0
417,3M,20710,MEI,4335,ATL,3682,,0,SF3,0,0,0,0,0
418,3M,20710,MHH,1930,FLL,3533,,0,SF3,0,0,0,0,0
419,3M,20710,MHH,1930,JAX,3712,,0,SF3,0,0,0,0,0
420,3M,20710,MHH,1930,MCO,3878,,0,SF3,0,0,0,0,0
421,3M,20710,MHH,1930,PBI,3722,,0,SF3,0,0,0,0,0
422,3M,20710,MSL,5756,ATL,3682,,0,SF3,0,0,0,0,0
423,3M,20710,PBI,3722,ELH,1943,,0,SF3,0,0,0,0,0
424,3M,20710,PBI,3722,MHH,1930,,0,SF3,0,0,0,0,0
425,3M,20710,PBI,3722,TPA,3646,,0,SF3,0,0,0,0,0
426,3M,20710,PIB,5759,ATL,3682,,0,SF3 ,0,0,0,0,0
427,3M,20710,PNS,3564,MCO,3878,,0,SF3,0,0,0,0,0
428,3M,20710,PNS,3564,TPA,3646,,0,SF3,0,0,0,0,0
429,3M,20710,RSW,3793,EYW,3875,,0,SF3,0,0,0,0,0
430,3M,20710,RSW,3793,MCO,3878,,0,SF3,0,0,0,0,0
431,3M,20710,TCB,1934,FLL,3533,,0,SF3,0,0,0,0,0
432,3M,20710,TLH,3698,MCO,3878,,0,SF3,0,0,0,0,0
433,3M,20710,TLH,3698,TPA,3646,,0,SF3,0,0,0,0,0
434,3M,20710,TPA,3646,EYW,3875,,0,SF3,0,0,0,0,0
435,3M,20710,TPA,3646,FLL,3533,,0,SF3,0,0,0,0,0
436,3M,20710,TPA,3646,GNV,3472,,0,SF3,0,0,0,0,0
437,3M,20710,TPA,3646,JAX,3712,,0,SF3,0,0,0,0,0
438,3M,20710,TPA,3646,PBI,3722,,0,SF3,0,0,0,0,0
439,3M,20710,TPA,3646,PNS,3564,,0,SF3,0,0,0,0,0
440,3M,20710,TPA,3646,TLH,3698,,0,SF3,0,0,0,0,0
441,3M,20710,TUP,5773,ATL,3682,,0,SF3 ,0,0,0,0,0
442,3M,20710,TUP,5773,GLH,6130,,0,SF3,0,0,0,0,0
443,3O,9818,AMS,580,NDR,5673,,0,320,0,0,0,0,0
444,3O,9818,AMS,580,TNG,1080,,0,320,0,0,0,0,0
445,3O,9818,BCN,1218,CMN,1074,,0,320,0,0,0,0,0
446,3O,9818,BCN,1218,NDR,5673,,0,320,0,0,0,0,0
447,3O,9818,BCN,1218,TNG,1080,,0,320,0,0,0,0,0
448,3O,9818,BGY,1525,CMN,1074,,0,320,0,0,0,0,0
449,3O,9818,BLQ,1538,CMN,1074,,0,320,0,0,0,0,0
450,3O,9818,BRU,302,CMN,1074,,0,320,0,0,0,0,0
451,3O,9818,BRU,302,NDR,5673,,0,320,0,0,0,0,0
452,3O,9818,BRU,302,TNG,1080,,0,320,0,0,0,0,0
453,3O,9818,CGN,344,NDR,5673,,0,320,0,0,0,0,0
454,3O,9818,CMN,1074,BCN,1218,,0,320,0,0,0,0,0
455,3O,9818,CMN,1074,BGY,1525,,0,320,0,0,0,0,0
456,3O,9818,CMN,1074,BLQ,1538,,0,320,0,0,0,0,0
457,3O,9818,CMN,1074,BRU,302,,0,320,0,0,0,0,0
458,3O,9818,CMN,1074,CUF,1534,,0,320,0,0,0,0,0
459,3O,9818,CMN,1074,LGW,502,,0,320,0,0,0,0,0
460,3O,9818,CMN,1074,LYS,1335,,0,320,0,0,0,0,0
461,3O,9818,CMN,1074,MPL,1359,,0,320,0,0,0,0,0
462,3O,9818,CMN,1074,SAW,4317,,0,320,0,0,0,0,0
463,3O,9818,CMN,1074,TLS,1273,,0,320,0,0,0,0,0
464,3O,9818,CMN,1074,TSF,1539,,0,320,0,0,0,0,0
465,3O,9818,CUF,1534,CMN,1074,,0,320,0,0,0,0,0
466,3O,9818,FEZ,1066,MPL,1359,,0,320,0,0,0,0,0
467,3O,9818,LGW,502,CMN,1074,,0,320,0,0,0,0,0
468,3O,9818,LGW,502,TNG,1080,,0,320,0,0,0,0,0
469,3O,9818,LYS,1335,CMN,1074,,0,320,0,0,0,0,0
470,3O,9818,MPL,1359,CMN,1074,,0,320,0,0,0,0,0
471,3O,9818,MPL,1359,FEZ,1066,,0,320,0,0,0,0,0
472,3O,9818,MPL,1359,NDR,5673,,0,320,0,0,0,0,0
473,3O,9818,NDR,5673,AMS,580,,0,320,0,0,0,0,0
474,3O,9818,NDR,5673,BCN,1218,,0,320,0,0,0,0,0
475,3O,9818,NDR,5673,BRU,302,,0,320,0,0,0,0,0
476,3O,9818,NDR,5673,CGN,344,,0,320,0,0,0,0,0
477,3O,9818,NDR,5673,MPL,1359,,0,320,0,0,0,0,0
478,3O,9818,NDR,5673,PMI,3998,,0,320,0,0,0,0,0
479,3O,9818,PMI,3998,NDR,5673,,0,320,0,0,0,0,0
480,3O,9818,SAW,4317,CMN,1074,,0,320,0,0,0,0,0
481,3O,9818,TLS,1273,CMN,1074,,0,320,0,0,0,0,0
482,3O,9818,TNG,1080,AMS,580,,0,320,0,0,0,0,0
483,3O,9818,TNG,1080,BCN,1218,,0,320,0,0,0,0,0
484,3O,9818,TNG,1080,BRU,302,,0,320,0,0,0,0,0
485,3O,9818,TNG,1080,LGW,502,,0,320,0,0,0,0,0
486,3O,9818,TSF,1539,CMN,1074,,0,320,0,0,0,0,0
487,3P,5002,AUA,2895,LSP,2844,,0,SH6,0,0,0,0,0
488,3P,5002,AUA,2895,MAR,2848,,0,SH6,0,0,0,0,0
489,3P,5002,BON,2896,CUR,2897,,0,SH6,0,0,0,0,0
490,3P,5002,CUR,2897,AUA,2895,,0,SH6,0,0,0,0,0
491,3P,5002,LSP,2844,AUA,2895,,0,SH6,0,0,0,0,0
492,3P,5002,MAR,2848,AUA,2895,,0,SH6,0,0,0,0,0
493,3R,3545,ASF,2966,DME,4029,,0,SU9,0,0,0,0,0
494,3R,3545,ASF,2966,LED,2948,,0,SU9,0,0,0,0,0
495,3R,3545,BHK,2980,DME,4029,,0,734,0,0,0,0,0
496,3R,3545,DME,4029,ASF,2966,,0,SU9,0,0,0,0,0
497,3R,3545,DME,4029,BHK,2980,,0,734,0,0,0,0,0
498,3R,3545,DME,4029,EGO,6156,,0,SU9,0,0,0,0,0
499,3R,3545,DME,4029,FEG,6149,,0,734,0,0,0,0,0
500,3R,3545,DME,4029,KSQ,6153,,0,734,0,0,0,0,0
501,3R,3545,DME,4029,NMA,6150,,0,734,0,0,0,0,0
502,3R,3545,DME,4029,NVI,6485,,0,734,0,0,0,0,0
503,3R,3545,DME,4029,SKD,2981,,0,734,0,0,0,0,0
504,3R,3545,DME,4029,TIV,1743,,0,SU9 73G,0,0,0,0,0
505,3R,3545,EGO,6156,DME,4029,,0,SU9,0,0,0,0,0
506,3R,3545,FEG,6149,DME,4029,,0,734,0,0,0,0,0
507,3R,3545,KSQ,6153,DME,4029,,0,734,0,0,0,0,0
508,3R,3545,LED,2948,ASF,2966,,0,SU9,0,0,0,0,0
509,3R,3545,NMA,6150,DME,4029,,0,734,0,0,0,0,0
510,3R,3545,NVI,6485,DME,4029,,0,734,0,0,0,0,0
511,3R,3545,SKD,2981,DME,4029,,0,734,0,0,0,0,0
512,3R,3545,TIV,1743,DME,4029,,0,SU9 73G,0,0,0,0,0
513,3S,11741,ANU,2874,PTP,2881,,0,AT5,0,0,0,0,0
514,3S,11741,CAY,2774,FDF,2878,,0,320,0,0,0,0,0
515,3S,11741,CUR,2897,SDQ,1762,,0,AT5,0,0,0,0,0
516,3S,11741,DOM,2877,PTP,2881,,0,AT5,0,0,0,0,0
517,3S,11741,DOM,2877,SXM,2899,,0,AT5,0,0,0,0,0
518,3S,11741,FDF,2878,CAY,2774,,0,320,0,0,0,0,0
519,3S,11741,FDF,2878,PTP,2881,,0,AT5 320,0,0,0,0,0
520,3S,11741,FDF,2878,SDQ,1762,,0,AT5,0,0,0,0,0
521,3S,11741,FDF,2878,SLU,2893,,0,AT5,0,0,0,0,0
522,3S,11741,PTP,2881,ANU,2874,,0,AT5,0,0,0,0,0
523,3S,11741,PTP,2881,DOM,2877,,0,AT5,0,0,0,0,0
524,3S,11741,PTP,2881,FDF,2878,,0,AT5 320,0,0,0,0,0
525,3S,11741,PTP,2881,SBH,6460,,0,DHT,0,0,0,0,0
526,3S,11741,PTP,2881,SDQ,1762,,0,AT5,0,0,0,0,0
527,3S,11741,PTP,2881,SFG,2879,,0,AT5,0,0,0,0,0
528,3S,11741,PTP,2881,SXM,2899,,0,AT5,0,0,0,0,0
529,3S,11741,SBH,6460,PTP,2881,,0,DHT,0,0,0,0,0
530,3S,11741,SDQ,1762,PTP,2881,,0,AT5,0,0,0,0,0
531,3S,11741,SDQ,1762,SXM,2899,,0,AT5,0,0,0,0,0
532,3S,11741,SFG,2879,PTP,2881,,0,AT5,0,0,0,0,0
533,3S,11741,SLU,2893,FDF,2878,,0,AT5,0,0,0,0,0
534,3S,11741,SXM,2899,DOM,2877,,0,AT5,0,0,0,0,0
535,3S,11741,SXM,2899,PTP,2881,,0,AT5,0,0,0,0,0
536,3S,11741,SXM,2899,SDQ,1762,,0,AT5,0,0,0,0,0
537,3U,4608,BHY,6351,XIY,3379,,0,321,0,0,0,0,0
538,3U,4608,CAN,3370,CKG,3393,,0,321 320,0,0,0,0,0
539,3U,4608,CAN,3370,CTU,3395,,0,321 320 330,0,0,0,0,0
540,3U,4608,CAN,3370,SPN,2244,,0,330,0,0,0,0,0
541,3U,4608,CGO,3375,CGQ,4380,,0,321,0,0,0,0,0
542,3U,4608,CGO,3375,CKG,3393,,0,321,0,0,0,0,0
543,3U,4608,CGO,3375,CTU,3395,,0,321,0,0,0,0,0
544,3U,4608,CGO,3375,HGH,3386,,0,320,0,0,0,0,0
545,3U,4608,CGO,3375,HRB,3400,,0,320,0,0,0,0,0
546,3U,4608,CGO,3375,KMG,3382,,0,320,0,0,0,0,0
547,3U,4608,CGO,3375,URC,3399,,0,320,0,0,0,0,0
548,3U,4608,CGQ,4380,CGO,3375,,0,321,0,0,0,0,0
549,3U,4608,CGQ,4380,NKG,3388,,0,320,0,0,0,0,0
550,3U,4608,CGQ,4380,TNA,4108,,0,321,0,0,0,0,0
551,3U,4608,CGQ,4380,TSN,3368,,0,320 319,0,0,0,0,0
552,3U,4608,CKG,3393,CAN,3370,,0,321 320,0,0,0,0,0
553,3U,4608,CKG,3393,CGO,3375,,0,321,0,0,0,0,0
554,3U,4608,CKG,3393,CSX,3371,,0,319 321,0,0,0,0,0
555,3U,4608,CKG,3393,CTU,3395,,0,330,0,0,0,0,0
556,3U,4608,CKG,3393,CZX,4109,,0,320,0,0,0,0,0
557,3U,4608,CKG,3393,DLC,3404,,0,320,0,0,0,0,0
558,3U,4608,CKG,3393,DYG,6353,,0,320,0,0,0,0,0
559,3U,4608,CKG,3393,HAK,4120,,0,319,0,0,0,0,0
560,3U,4608,CKG,3393,HGH,3386,,0,320 319,0,0,0,0,0
561,3U,4608,CKG,3393,HKT,3179,,0,321,0,0,0,0,0
562,3U,4608,CKG,3393,INC,4085,,0,321,0,0,0,0,0
563,3U,4608,CKG,3393,KHN,3384,,0,319,0,0,0,0,0
564,3U,4608,CKG,3393,KMG,3382,,0,319 320,0,0,0,0,0
565,3U,4608,CKG,3393,LHW,3378,,0,319 321,0,0,0,0,0
566,3U,4608,CKG,3393,LJG,4033,,0,319,0,0,0,0,0
567,3U,4608,CKG,3393,LXA,4097,,0,319,0,0,0,0,0
568,3U,4608,CKG,3393,NGB,3387,,0,319,0,0,0,0,0
569,3U,4608,CKG,3393,NKG,3388,,0,319,0,0,0,0,0
570,3U,4608,CKG,3393,NNG,3373,,0,319,0,0,0,0,0
571,3U,4608,CKG,3393,PEK,3364,,0,321 319 320,0,0,0,0,0
572,3U,4608,CKG,3393,PVG,3406,,0,320 319,0,0,0,0,0
573,3U,4608,CKG,3393,PZI,6435,,0,319,0,0,0,0,0
574,3U,4608,CKG,3393,SWA,4302,,0,319,0,0,0,0,0
575,3U,4608,CKG,3393,SYD,3361,,0,330,0,0,0,0,0
576,3U,4608,CKG,3393,SYX,4030,,0,320,0,0,0,0,0
577,3U,4608,CKG,3393,SZX,3374,,0,320,0,0,0,0,0
578,3U,4608,CKG,3393,TNA,4108,,0,321,0,0,0,0,0
579,3U,4608,CKG,3393,TSA,2275,,0,320,0,0,0,0,0
580,3U,4608,CKG,3393,TSN,3368,,0,319,0,0,0,0,0
581,3U,4608,CKG,3393,TYN,3369,,0,321,0,0,0,0,0
582,3U,4608,CKG,3393,URC,3399,,0,320,0,0,0,0,0
583,3U,4608,CKG,3393,WUH,3376,,0,319,0,0,0,0,0
584,3U,4608,CKG,3393,WUX,6390,,0,319,0,0,0,0,0
585,3U,4608,CKG,3393,XIY,3379,,0,319,0,0,0,0,0
586,3U,4608,CKG,3393,XNN,6366,,0,320,0,0,0,0,0
587,3U,4608,CKG,3393,YIH,6361,,0,319,0,0,0,0,0
588,3U,4608,CKG,3393,ZHA,6357,,0,319,0,0,0,0,0
589,3U,4608,CSX,3371,CKG,3393,,0,319 321,0,0,0,0,0
590,3U,4608,CSX,3371,CTU,3395,,0,320,0,0,0,0,0
591,3U,4608,CSX,3371,FOC,3385,,0,320,0,0,0,0,0
592,3U,4608,CSX,3371,KMG,3382,,0,320,0,0,0,0,0
593,3U,4608,CSX,3371,SHE,4144,,0,320,0,0,0,0,0
594,3U,4608,CSX,3371,WNZ,6392,,0,319,0,0,0,0,0
595,3U,4608,CSX,3371,XMN,3383,,0,321,0,0,0,0,0
596,3U,4608,CTU,3395,CAN,3370,,0,321 320 330,0,0,0,0,0
597,3U,4608,CTU,3395,CGO,3375,,0,321,0,0,0,0,0
598,3U,4608,CTU,3395,CKG,3393,,0,330,0,0,0,0,0
599,3U,4608,CTU,3395,CSX,3371,,0,320,0,0,0,0,0
600,3U,4608,CTU,3395,DCY,9310,,0,319,0,0,0,0,0
601,3U,4608,CTU,3395,DSN,6434,,0,319,0,0,0,0,0
602,3U,4608,CTU,3395,HAK,4120,,0,321,0,0,0,0,0
603,3U,4608,CTU,3395,HDG,8407,,0,319,0,0,0,0,0
604,3U,4608,CTU,3395,HET,6345,,0,320,0,0,0,0,0
605,3U,4608,CTU,3395,HFE,3389,,0,321,0,0,0,0,0
606,3U,4608,CTU,3395,HGH,3386,,0,320 319,0,0,0,0,0
607,3U,4608,CTU,3395,HKG,3077,,0,320,0,0,0,0,0
608,3U,4608,CTU,3395,HKT,3179,,0,321,0,0,0,0,0
609,3U,4608,CTU,3395,ICN,3930,,0,321,0,0,0,0,0
610,3U,4608,CTU,3395,INC,4085,,0,321,0,0,0,0,0
611,3U,4608,CTU,3395,JHG,3381,,0,319,0,0,0,0,0
612,3U,4608,CTU,3395,JIQ,8781,,0,320,0,0,0,0,0
613,3U,4608,CTU,3395,JZH,4301,,0,319,0,0,0,0,0
614,3U,4608,CTU,3395,KHN,3384,,0,321,0,0,0,0,0
615,3U,4608,CTU,3395,KMG,3382,,0,320,0,0,0,0,0
616,3U,4608,CTU,3395,KOW,6379,,0,320,0,0,0,0,0
617,3U,4608,CTU,3395,KWE,3394,,0,320,0,0,0,0,0
618,3U,4608,CTU,3395,LHW,3378,,0,319,0,0,0,0,0
619,3U,4608,CTU,3395,LJG,4033,,0,319,0,0,0,0,0
620,3U,4608,CTU,3395,LUM,6376,,0,319,0,0,0,0,0
621,3U,4608,CTU,3395,LXA,4097,,0,330 319,0,0,0,0,0
622,3U,4608,CTU,3395,LZY,6402,,0,319,0,0,0,0,0
623,3U,4608,CTU,3395,MEL,3339,,0,330,0,0,0,0,0
624,3U,4608,CTU,3395,NKG,3388,,0,319 320,0,0,0,0,0
625,3U,4608,CTU,3395,NNG,3373,,0,319 320,0,0,0,0,0
626,3U,4608,CTU,3395,PEK,3364,,0,330 321 320,0,0,0,0,0
627,3U,4608,CTU,3395,PVG,3406,,0,321 330,0,0,0,0,0
628,3U,4608,CTU,3395,PZI,6435,,0,319,0,0,0,0,0
629,3U,4608,CTU,3395,SHE,4144,,0,330,0,0,0,0,0
630,3U,4608,CTU,3395,SJW,6347,,0,320,0,0,0,0,0
631,3U,4608,CTU,3395,SYX,4030,,0,321,0,0,0,0,0
632,3U,4608,CTU,3395,SZX,3374,,0,320 321,0,0,0,0,0
633,3U,4608,CTU,3395,TAO,3390,,0,321,0,0,0,0,0
634,3U,4608,CTU,3395,TNA,4108,,0,321,0,0,0,0,0
635,3U,4608,CTU,3395,TSA,2275,,0,320,0,0,0,0,0
636,3U,4608,CTU,3395,TSN,3368,,0,321,0,0,0,0,0
637,3U,4608,CTU,3395,TYN,3369,,0,319,0,0,0,0,0
638,3U,4608,CTU,3395,URC,3399,,0,319 330,0,0,0,0,0
639,3U,4608,CTU,3395,WNZ,6392,,0,320,0,0,0,0,0
640,3U,4608,CTU,3395,WUH,3376,,0,319,0,0,0,0,0
641,3U,4608,CTU,3395,WUX,6390,,0,320,0,0,0,0,0
642,3U,4608,CTU,3395,WXN,6403,,0,319,0,0,0,0,0
643,3U,4608,CTU,3395,XIC,3396,,0,320,0,0,0,0,0
644,3U,4608,CTU,3395,XIY,3379,,0,320 319,0,0,0,0,0
645,3U,4608,CTU,3395,XMN,3383,,0,320,0,0,0,0,0
646,3U,4608,CTU,3395,XNN,6366,,0,320,0,0,0,0,0
647,3U,4608,CTU,3395,XUZ,4149,,0,320,0,0,0,0,0
648,3U,4608,CTU,3395,YIH,6361,,0,320,0,0,0,0,0
649,3U,4608,CTU,3395,YTY,8876,,0,319,0,0,0,0,0
650,3U,4608,CZX,4109,CKG,3393,,0,320,0,0,0,0,0
651,3U,4608,CZX,4109,HRB,3400,,0,321,0,0,0,0,0
652,3U,4608,CZX,4109,XMN,3383,,0,321,0,0,0,0,0
653,3U,4608,CZX,4109,ZUH,6355,,0,320,0,0,0,0,0
654,3U,4608,DAT,6344,TYN,3369,,0,319,0,0,0,0,0
655,3U,4608,DCY,9310,CTU,3395,,0,319,0,0,0,0,0
656,3U,4608,DLC,3404,CKG,3393,,0,320,0,0,0,0,0
657,3U,4608,DLC,3404,HGH,3386,,0,320,0,0,0,0,0
658,3U,4608,DLC,3404,HRB,3400,,0,320,0,0,0,0,0
659,3U,4608,DLC,3404,TNA,4108,,0,321,0,0,0,0,0
660,3U,4608,DLC,3404,XUZ,4149,,0,320,0,0,0,0,0
661,3U,4608,DNH,4308,LHW,3378,,0,319,0,0,0,0,0
662,3U,4608,DSN,6434,CTU,3395,,0,319,0,0,0,0,0
663,3U,4608,DSN,6434,SHE,4144,,0,319,0,0,0,0,0
664,3U,4608,DYG,6353,CKG,3393,,0,320,0,0,0,0,0
665,3U,4608,DYG,6353,NKG,3388,,0,319,0,0,0,0,0
666,3U,4608,FOC,3385,CSX,3371,,0,320,0,0,0,0,0
667,3U,4608,FOC,3385,XIY,3379,,0,319,0,0,0,0,0
668,3U,4608,GXH,9311,LXA,4097,,0,319,0,0,0,0,0
669,3U,4608,GXH,9311,XIY,3379,,0,319,0,0,0,0,0
670,3U,4608,HAK,4120,CKG,3393,,0,319,0,0,0,0,0
671,3U,4608,HAK,4120,CTU,3395,,0,321,0,0,0,0,0
672,3U,4608,HAK,4120,HGH,3386,,0,320,0,0,0,0,0
673,3U,4608,HAK,4120,NGB,3387,,0,321,0,0,0,0,0
674,3U,4608,HAK,4120,ZUH,6355,,0,320,0,0,0,0,0
675,3U,4608,HDG,8407,CTU,3395,,0,319,0,0,0,0,0
676,3U,4608,HET,6345,CTU,3395,,0,320,0,0,0,0,0
677,3U,4608,HFE,3389,CTU,3395,,0,321,0,0,0,0,0
678,3U,4608,HGH,3386,CGO,3375,,0,320,0,0,0,0,0
679,3U,4608,HGH,3386,CKG,3393,,0,320 319,0,0,0,0,0
680,3U,4608,HGH,3386,CTU,3395,,0,319 320,0,0,0,0,0
681,3U,4608,HGH,3386,DLC,3404,,0,320,0,0,0,0,0
682,3U,4608,HGH,3386,HAK,4120,,0,320,0,0,0,0,0
683,3U,4608,HGH,3386,KWE,3394,,0,320,0,0,0,0,0
684,3U,4608,HGH,3386,TSN,3368,,0,320,0,0,0,0,0
685,3U,4608,HGH,3386,TYN,3369,,0,320,0,0,0,0,0
686,3U,4608,HKG,3077,CTU,3395,,0,320,0,0,0,0,0
687,3U,4608,HKG,3077,YIH,6361,,0,320,0,0,0,0,0
688,3U,4608,HKG,3077,ZHA,6357,,0,319,0,0,0,0,0
689,3U,4608,HKT,3179,CKG,3393,,0,321,0,0,0,0,0
690,3U,4608,HKT,3179,CTU,3395,,0,321,0,0,0,0,0
691,3U,4608,HRB,3400,CGO,3375,,0,320,0,0,0,0,0
692,3U,4608,HRB,3400,CZX,4109,,0,321,0,0,0,0,0
693,3U,4608,HRB,3400,DLC,3404,,0,320,0,0,0,0,0
694,3U,4608,HRB,3400,INC,4085,,0,321,0,0,0,0,0
695,3U,4608,HRB,3400,NGB,3387,,0,321,0,0,0,0,0
696,3U,4608,HRB,3400,NKG,3388,,0,319,0,0,0,0,0
697,3U,4608,HRB,3400,NZH,6954,,0,321,0,0,0,0,0
698,3U,4608,HRB,3400,SJW,6347,,0,321,0,0,0,0,0
699,3U,4608,HRB,3400,TNA,4108,,0,320 321,0,0,0,0,0
700,3U,4608,HRB,3400,TSN,3368,,0,321,0,0,0,0,0
701,3U,4608,HRB,3400,WNZ,6392,,0,321,0,0,0,0,0
702,3U,4608,HRB,3400,WUH,3376,,0,321,0,0,0,0,0
703,3U,4608,HRB,3400,XIY,3379,,0,321,0,0,0,0,0
704,3U,4608,HRB,3400,XUZ,4149,,0,320 321,0,0,0,0,0
705,3U,4608,ICN,3930,CTU,3395,,0,321,0,0,0,0,0
706,3U,4608,INC,4085,CKG,3393,,0,321,0,0,0,0,0
707,3U,4608,INC,4085,CTU,3395,,0,321,0,0,0,0,0
708,3U,4608,INC,4085,HRB,3400,,0,321,0,0,0,0,0
709,3U,4608,INC,4085,KWL,3372,,0,320,0,0,0,0,0
710,3U,4608,JGN,6432,LHW,3378,,0,319,0,0,0,0,0
711,3U,4608,JHG,3381,CTU,3395,,0,319,0,0,0,0,0
712,3U,4608,JHG,3381,KMG,3382,,0,319,0,0,0,0,0
713,3U,4608,JIQ,8781,CTU,3395,,0,320,0,0,0,0,0
714,3U,4608,JJN,6386,KWE,3394,,0,320,0,0,0,0,0
715,3U,4608,JJN,6386,WUH,3376,,0,319,0,0,0,0,0
716,3U,4608,JZH,4301,CTU,3395,,0,319,0,0,0,0,0
717,3U,4608,KHG,3397,URC,3399,,0,319,0,0,0,0,0
718,3U,4608,KHN,3384,CKG,3393,,0,319,0,0,0,0,0
719,3U,4608,KHN,3384,CTU,3395,,0,321,0,0,0,0,0
720,3U,4608,KHN,3384,KMG,3382,,0,319,0,0,0,0,0
721,3U,4608,KHN,3384,NGB,3387,,0,321,0,0,0,0,0
722,3U,4608,KMG,3382,CGO,3375,,0,320,0,0,0,0,0
723,3U,4608,KMG,3382,CKG,3393,,0,319 320,0,0,0,0,0
724,3U,4608,KMG,3382,CSX,3371,,0,320,0,0,0,0,0
725,3U,4608,KMG,3382,CTU,3395,,0,320,0,0,0,0,0
726,3U,4608,KMG,3382,JHG,3381,,0,319,0,0,0,0,0
727,3U,4608,KMG,3382,KHN,3384,,0,319,0,0,0,0,0
728,3U,4608,KMG,3382,KWE,3394,,0,320,0,0,0,0,0
729,3U,4608,KMG,3382,LUM,6376,,0,319,0,0,0,0,0
730,3U,4608,KMG,3382,NGB,3387,,0,320,0,0,0,0,0
731,3U,4608,KMG,3382,NKG,3388,,0,320,0,0,0,0,0
732,3U,4608,KMG,3382,TAO,3390,,0,320,0,0,0,0,0
733,3U,4608,KMG,3382,TNA,4108,,0,320,0,0,0,0,0
734,3U,4608,KMG,3382,TPE,2276,,0,320,0,0,0,0,0
735,3U,4608,KMG,3382,WXN,6403,,0,320,0,0,0,0,0
736,3U,4608,KMG,3382,XIY,3379,,0,320,0,0,0,0,0
